iter,eval_func_value,time
0,66.97812890251976,0.43406654600001104
1,56.26662022806649,0.8975482180000114
2,47.26735388373334,1.3639752730000083
3,39.70690491182137,1.8327932390000115
4,33.35541191006947,2.289287592000008
5,28.019672501961335,2.7532725810000045
6,23.53731956677359,3.2075035400000047
7,19.77191424886832,3.6605376350000114
8,16.608814607286536,4.062669550999999
9,13.951699260867054,4.459050437000002
10,11.719643398070264,4.804134528000006
11,9.844660141873826,5.1350617430000085
12,8.269633682851751,5.502215544000009
13,6.946582054476334,5.870832802999999
14,5.835197167167805,6.264867069000005
15,4.901617973253934,6.632952513000006
16,4.117399614908966,6.986642928000009
17,3.4586472988129495,7.330876465000003
18,2.905288608448268,7.666354635000005
19,2.4404621490291643,8.031337632000003
20,2.0500039422143166,8.408116996000004
21,1.722015951262711,8.771447727999998
22,1.4465036098560728,9.135042604000006
23,1.2150713236896953,9.511601237000008
24,1.0206666758853062,9.882459383000011
25,0.8573655482676513,10.251627744000004
26,0.7201916152166238,10.646174380000005
27,0.6049647127635286,11.014199425000001
28,0.5081734645009179,11.382371969000005
29,0.42686828435574226,11.759662982000009
30,0.3585714967391097,12.118228621
31,0.30120183587349747,12.50067578400001
32,0.25301102404667175,12.876568773000002
33,0.21253049646660022,13.270468817999998
34,0.17852664948088628,13.760232325000004
35,0.14996324858365315,14.184418973000007
36,0.12596985076242476,14.58813995700001
37,0.10581527897873871,14.988607713000007
38,0.08888534050689331,15.38779339700001
39,0.07466411016304951,15.784685170000003
40,0.06271820807985429,16.181958331000004
41,0.05268359292814597,16.573044820000007
42,0.044254468136308234,16.966997801000005
43,0.03717396304483022,17.35569236500001
44,0.031226305020115835,17.748470514000005
45,0.0262302439844891,18.170706734000007
46,0.02203352898435979,18.587686241
47,0.01850826847721151,18.985806232
48,0.015547032947783668,19.452404131999998
49,0.01305958108516345,19.851988131
50,0.010970109754581337,20.258247424000004
51,0.009214943959819661,20.65861737
52,0.007740596399914093,21.064567589000006
53,0.006502137487139414,21.459161112000004
54,0.005461826154090396,21.833621425000004
55,0.004587959724896847,22.20771935500001
56,0.0038539078014746516,22.562049927000004
57,0.003237300723276168,22.92129485000001
58,0.0027193478695388827,23.276800167000005
59,0.0022842650299614194,23.62865274100001
60,0.001918793393287161,23.985535251
61,0.001611795495418501,24.355515239
62,0.001353915813934286,24.708070698
63,0.001137295665823537,25.050141624000005
64,0.0009553337202951092,25.395675050999998
65,0.0008024848283380672,25.74907892600001
66,0.0006740910386166213,26.113856108000007
67,0.0005662396500499819,26.50442011700001
68,0.0004756439752949808,26.879993598
69,0.00039954318147168016,27.250028952000008
70,0.0003356181559513632,27.606065091000005
71,0.000281920833201559,27.979706109000006
72,0.00023681482896916375,28.349489285999994
73,0.0001989255727943612,28.70884084300002
74,0.0001670984190079319,29.06202353500001
75,0.00014036345978809075,29.40219747500001
76,0.00011790596801014131,29.760123402000005
