iter,eval_func_value,time
0,72.80444797274502,0.19518612000001667
1,67.34801970749545,0.4226905269999861
2,62.224127105480704,0.6877842289999307
3,57.49663033755454,0.8935649969999986
4,53.127476653273845,1.089253054999972
5,49.09020926025953,1.3366223470000023
6,45.359589377602745,1.7171892829999251
7,41.9123569611713,2.128195595999955
8,38.727005824298566,2.4798797959999774
9,35.78365862130948,2.7633472659999825
10,33.06394361005016,3.146713835000014
11,30.550881227211548,3.4115721819999862
12,28.228779045698257,3.7326893489999975
13,26.083134576347728,4.021282659000008
14,24.10054533947634,4.355562158999987
15,22.26862567642543,4.711293808999926
16,20.575929806692955,5.092211531999965
17,19.011880670423146,5.459406303999913
18,17.566704128233244,5.840180792999945
19,16.23136812066067,6.169490476999954
20,14.997526417948096,6.452804646999994
21,13.8574666175036,6.756884903000014
22,12.804062071249769,7.054491958999961
23,11.83072744828393,7.364544802999944
24,10.931377659898311,7.703619382999932
25,10.100389894135022,8.031876904
26,9.33256852576552,8.327913312999954
27,8.623112684970048,8.648614641999984
28,7.967586284133431,8.980140046999963
29,7.361890317149286,9.29472414700001
30,6.802237259512009,9.624739975000011
31,6.285127410348079,9.933588676
32,5.807327029464646,10.241548303999934
33,5.36584813354063,10.592019176000008
34,4.9579298258138955,10.835917618999929
35,4.581021043087602,11.101854626999966
36,4.232764612642253,11.36271319299999
37,3.9109825197498465,11.663096499999938
38,3.6136622939888925,11.947890694999955
39,3.338944429499941,12.237421944999937
40,3.0851107607401316,12.509226319999925
41,2.8505737212324047,12.799618935000012
42,2.6338664182950047,13.132987840999931
43,2.43363346181275,13.398304467999992
44,2.2486224898055283,13.661914975999935
45,2.077676337888165,13.94053230399993
46,1.9197258037274665,14.227587340000014
47,1.7737829613101601,14.528276749999918
48,1.63893498326349,14.853364191999958
49,1.5143384326381217,15.174408307000022
50,1.3992139884919925,15.46899091499995
51,1.29284157231984,15.732384926000009
52,1.1945558448753604,16.015687021999952
53,1.1037420452445197,16.278177825999933
54,1.0198321461654367,16.798794595000004
55,0.9423013015651831,17.574512639999966
56,0.8706645641083477,17.839822622999918
57,0.8044738522391516,18.063862375999975
58,0.7433151477572684,18.28795360999993
59,0.6868059064075961,18.542352560999916
60,0.6345926652954087,18.766945476999922
61,0.5863488321682158,19.002705515999992
62,0.54177264274187,19.22516576999999
63,0.5005852732990703,19.451267816999916
64,0.4625290967587821,19.745421376999957
65,0.42736607131156773,20.033815215999994
66,0.39487625154499034,20.340276556999925
67,0.364856412748612,20.66713485799994
68,0.33711877979557525,21.01602724899999
69,0.31148985265211193,21.29666444499992
70,0.28780932116962155,21.590808813999956
71,0.2659290623730368,21.85520765299998
72,0.24571221397435206,22.168920784999955
73,0.2270323183170612,22.38311820399997
74,0.20977253139787036,22.648150511999916
75,0.1938248920185447,22.960111224000002
76,0.17908964649709083,23.25542209799994
77,0.1654746247147647,23.564049723999915
78,0.15289466359652193,23.820380522999926
79,0.14127107441903677,24.074442811999916
80,0.1305311506146556,24.35695406299999
81,0.12060771299276518,24.74710234600002
82,0.11143868953410407,25.33995742000002
83,0.10296672712990332,25.56793789400001
84,0.09513883283730609,25.79130988199995
85,0.08790604240722714,26.036086376999947
86,0.08122311401151794,26.265915424000013
87,0.07504824525357409,26.505635584999936
88,0.06934281169253227,26.805526683999915
89,0.0640711252454318,27.16093798899999
90,0.05920021095633821,27.513015912000014
91,0.05469960073590856,27.836641762
92,0.05054114278163833,28.155245809000007
93,0.04669882548623131,28.43213876899995
94,0.043148614733222256,28.69803577899995
95,0.039868303561700215,29.005975251999985
96,0.03683737325996087,29.37665898199998
97,0.03403686501925693,29.704109785000014
98,0.0314492613448219,29.94932831699998
99,0.029058376482437847,30.172664736
100,0.026849255174976928,30.387961994999955
101,0.024808079115935817,30.667351715999985
102,0.022922080514575414,30.882492297
103,0.021179462232155388,31.204213763999974
104,0.019569323989686502,31.496781331999955
105,0.018081594185526847,31.879633187999957
106,0.016706966896534378,32.21497823099992
107,0.01543684366853228,32.46268088399995
108,0.014263279732063344,32.84461688099998
109,0.013178934307034054,33.16993960699995
110,0.012177024685358816,33.44066757600001
111,0.01125128380431518,33.721782845999996
112,0.010395921045468728,34.01299350699992
113,0.009605586013669547,34.36556189599992
114,0.008875335069738692,34.64766752899993
115,0.008200600407456286,34.92702396200002
116,0.007577161481441211,35.18796432299996
117,0.007001118607118805,35.43712090600002
118,0.006468868567799512,35.67554643999995
119,0.005977082076088752,35.90942666000001
120,0.0055226829489022555,36.13553221699999
121,0.005102828865474433,36.41114061199994
122,0.004714893588412924,36.66124545100001
123,0.004356450536206156,36.94843408600002
124,0.004025257604709602,37.22942735799995
125,0.0037192431425591204,37.537395178
126,0.0034364929926298045,37.83864662099995
127,0.003175238518924667,38.13090698099995
128,0.0029338455433841615,38.424595436999994
129,0.0027108041240467844,38.71504212000002
130,0.0025047191100761213,38.9931646
131,0.0023143014150111252,39.25060888399992
132,0.0021383599533273514,39.52761222799995
133,0.0019757941900628677,39.82611933099997
134,0.0018255872568733811,40.117825008999944
135,0.0016867995913405166,40.41941174699991
136,0.001558563059964615,40.70229039599997
137,0.0014400755278494838,40.977997362999986
138,0.0013305958412291445,41.27636219599992
139,0.0012294391915298381,41.556808714
140,0.0011359728317430898,41.85772632099997
141,0.0010496121185643666,42.128814132
142,0.0009698168553477941,42.41057260699995
143,0.0008960879131402946,42.67248641699996
144,0.0008279641085481249,42.949680564999994
145,0.0007650193189750763,43.229281035999975
146,0.0007068598171945545,43.502398664
147,0.0006531218085400785,43.76620880299993
148,0.0006034691553088753,44.04206946199997
149,0.0005575912741744834,44.32344443399995
150,0.0005152011934873078,44.60858902999996
151,0.0004760337581766315,44.881166184999984
152,0.00043984397124778384,45.172713374999944
153,0.0004064054612204866,45.44812400000001
154,0.00037550906619755856,45.72924857299995
155,0.00034696152550711885,46.032126794999954
156,0.000320584270863688,46.30623876699997
157,0.00029621230935293917,46.60170011699995
158,0.0002736931914253113,46.88079023399996
159,0.00025288605730806657,47.15583078899999
160,0.00023366075585850825,47.428790781999965
161,0.00021589703051712493,47.704915563999975
162,0.0001994837670298009,47.960365973999956
163,0.00018431829847608927,48.229590096999914
164,0.00017030576302269707,48.50578894900002
165,0.00015735851057922733,48.80052299599993
166,0.00014539555450761115,49.12388039799998
167,0.00013434206511298472,49.392905102999975
168,0.00012412890146209623,49.680990711999925
169,0.00011469217899601361,49.947587537000004
170,0.00010597286988669713,50.23757552699999
171,9.791643380189724e-05,50.52962361599998
172,9.047247676174976e-05,50.87310623899998
173,8.359443594318262e-05,51.16595625499997
174,7.723928834180384e-05,51.453127180000024
175,7.1367281774465e-05,51.76048406099994
176,6.594168611163529e-05,52.04706181999995
177,6.0928563617676825e-05,52.31573594600002
178,5.629655661139189e-05,52.601108189
179,5.201669130774528e-05,52.91670869899997
180,4.806219666306593e-05,53.18448662200001
181,4.44083368219281e-05,53.584722381999995
182,4.103225646642399e-05,53.89491767699997
183,3.791283778662489e-05,54.25187818299992
184,3.503056846498726e-05,54.54364146099999
185,3.236741954091519e-05,54.90287561100001
186,2.990673272215793e-05,55.30569121099995
187,2.7633116098721143e-05,55.60094674300001
188,2.5532347929460093e-05,55.89569336399995
189,2.3591287663043168e-05,56.27132953699993
190,2.179779373105576e-05,56.60498401799998
191,2.0140647610115213e-05,56.87881801399999
192,1.8609483661007455e-05,57.18254440800001
193,1.7194724264048734e-05,57.45767078199992
194,1.5887519918103493e-05,57.73698132699997
195,1.467969392599584e-05,58.03227875799996
196,1.3563691181367073e-05,58.32412212700001
197,1.253253093766007e-05,58.57440434299997
198,1.1579763187424379e-05,58.83736277999992
199,1.0699428248230079e-05,59.13816233099999
200,9.886019502424034e-06,59.40579160300001
201,9.13444900816088e-06,59.669477901999926
202,8.440015578058492e-06,60.08538104699994
203,7.798375460299789e-06,60.34156752399997
204,7.205515112010131e-06,60.62120464899999
205,6.657726124552005e-06,60.89288582500001
206,6.151582015052249e-06,61.17991641100002
207,5.683916787810371e-06,61.46610681200002
208,5.251805144125229e-06,61.853840160999994
209,4.8525441672099705e-06,62.18407661399999
210,4.4836364325541024e-06,62.475205623999955
211,4.1427743901510175e-06,62.74380400399991
212,3.8278258831564936e-06,63.021799525999995
213,3.536820891026686e-06,63.28162595799995
214,3.2679391465639135e-06,63.60282374600001
215,3.0194987466707183e-06,63.90019021299997
216,2.7899456711529885e-06,64.25663853899994
217,2.5778440408526778e-06,64.56187287
218,2.3818671377961162e-06,64.82782078000002
219,2.2007890953249025e-06,65.12475788999996
220,2.033477244442986e-06,65.38924341899997
221,1.8788850538625834e-06,65.621001536
222,1.7360455029719714e-06,65.90319874900001
223,1.604065129751571e-06,66.17719825500001
224,1.4821183678028953e-06,66.460218285
225,1.3694424363311325e-06,66.73717439400002
226,1.2653325411114782e-06,67.026744549
227,1.1691374447454193e-06,67.31942944999992
228,1.0802554400829559e-06,67.60784264199992
229,9.98130566980132e-07,67.90431347699996
230,9.222491177565998e-07,68.17897159199993
231,8.521364501123332e-07,68.47616561699999
232,7.873539937578434e-07,68.76701777099993
233,7.274965350159464e-07,69.05394164699999
234,6.721896453749255e-07,69.35315693299992
235,6.21087390911311e-07,69.64385933099993
236,5.738701179762266e-07,69.94057596699997
237,5.302424578541972e-07,70.23121801499997
238,4.899315384632729e-07,70.51678120299994
239,4.5268518828636916e-07,70.807958762
240,4.1827045051279363e-07,71.09139039599995
241,3.864720360903507e-07,71.38526325299995
242,3.57091058784822e-07,71.68865173699999
243,3.2994371753688795e-07,71.96911370399994
244,3.048602167541414e-07,72.255259583
245,2.8168365532533486e-07,72.55206215399994
246,2.602690598155641e-07,72.84158999800002
247,2.4048247426435085e-07,73.139194396
248,2.2220013928705236e-07,73.43627043699996
249,2.053077000270462e-07,73.742956564
250,1.8969947062745982e-07,74.02134019699997
251,1.7527783818658837e-07,74.30308610299994
252,1.6195258379789444e-07,74.58495500499998
253,1.4964036955497233e-07,74.87018186099999
254,1.3826418139319804e-07,75.16028579399995
255,1.2775284638507366e-07,75.44570563699995
256,1.1804062152364888e-07,75.71635494399993
257,1.0906675085435475e-07,75.99779505799995
258,1.007751114341391e-07,76.27864991199999
259,9.311382105135845e-08,76.551203181
260,8.60349818416227e-08,76.86990316100002
261,7.949429477539833e-08,77.17464613799996
262,7.345085233830318e-08,77.45951897999998
263,6.786685918894647e-08,77.74400935899996
264,6.270737683314187e-08,78.03824676399995
265,5.794014158700138e-08,78.32011093199992
266,5.353532123363704e-08,78.628695505
267,4.9465370333644556e-08,78.90675568699999
268,4.570483593022488e-08,79.18223889399997
269,4.223018992119626e-08,79.48251267399996
270,3.901970723927719e-08,79.76832831399997
