iter,eval_func_value,time
0,0.511399100972476,0.0024921049999999667
1,0.5110874496211598,0.004727764999999717
2,0.5107074147014581,0.0069654619999997
3,0.5102590705837161,0.009244906999999802
4,0.5097427287806827,0.011523200000000067
5,0.5091587779658956,0.013787817999999952
6,0.5085076609802363,0.01603375000000007
7,0.5077898687970493,0.01827086499999986
8,0.5070059382162376,0.020513960999999803
9,0.5061564506523903,0.022788407999999816
10,0.5052420313004425,0.025044579999999872
11,0.5042633484406115,0.027281574999999947
12,0.5032211127912246,0.02952346799999983
13,0.5021160768703814,0.031755453999999794
14,0.5009490343483143,0.03402282500000009
15,0.49972081938143503,0.03627639899999968
16,0.4984323059233546,0.03852963499999973
17,0.497084407010294,0.04078458299999976
18,0.49567807401943936,0.04303174600000004
19,0.49421429589939825,0.045287945999999746
20,0.492694098372274,0.04753534799999981
21,0.491118543107073,0.04982184700000003
22,0.4894887268642876,0.05206406199999991
23,0.48780578061156893,0.054299923999999944
24,0.4860708686104534,0.056532650999999934
25,0.48428518747413973,0.058765858000000115
26,0.48244996519632716,0.06103160699999988
27,0.4805664601511443,0.06330639199999988
28,0.4786359600642023,0.0655513430000001
29,0.47665978095482703,0.06778746700000005
30,0.4746392660495105,0.07001547399999986
31,0.47257578466665073,0.0722496239999999
32,0.47047073107264603,0.07448041799999983
33,0.4683255233094215,0.07673723899999985
34,0.4661416019934778,0.07899538599999989
35,0.4639204290865695,0.08124047499999998
36,0.4616634866381312,0.08347835999999997
37,0.4593722754995978,0.08572188700000005
38,0.45704831401078194,0.08797852899999992
39,0.4546931366585104,0.09024620199999989
40,0.4523082927077393,0.09249945699999973
41,0.4498953448054268,0.09473717299999995
42,0.4474558675574631,0.0969790869999998
43,0.4449914460790302,0.09923295300000001
44,0.44250367451879996,0.10146505899999969
45,0.439994154557462,0.10371378500000006
46,0.43746449388112313,0.10596568699999986
47,0.43491630463022074,0.10821676799999969
48,0.43235120182466186,0.11045807100000005
49,0.4297708017660027,0.11269709900000002
50,0.4271767204175929,0.11494225899999977
51,0.4245705717637097,0.11717664899999969
52,0.4219539661488459,0.1194215970000001
53,0.41932850859843485,0.12166923099999982
54,0.41669579712244725,0.1239215739999997
55,0.4140574210034465,0.1261669529999998
56,0.41141495907084463,0.12841866599999996
57,0.40876997796327685,0.13065479899999977
58,0.4061240303811994,0.13290390599999968
59,0.40347865333198724,0.13515277299999973
60,0.40083536637002315,0.137418641
61,0.3981956698344588,0.13966849999999997
62,0.39556104308754614,0.141912488
63,0.39293294275664664,0.14416033299999986
64,0.3903128009832417,0.1463957739999997
65,0.3877020236824933,0.1486800989999999
66,0.38510198881711005,0.15092673099999976
67,0.3825140446894999,0.15318108899999983
68,0.3799395082563949,0.15541949599999993
69,0.3773796634703434,0.15764523899999983
70,0.37483575965265037,0.15989247200000012
71,0.3723090099025381,0.1621417599999999
72,0.36980058954746126,0.16437681199999998
73,0.3673116346396571,0.16660809499999996
74,0.36484324050414213,0.16887188099999983
75,0.3623964603434688,0.1711119499999998
76,0.3599723039046266,0.17334900499999994
77,0.35757173621352273,0.17559254099999988
78,0.35519567638248245,0.177845547
79,0.35284499649618845,0.18009009499999973
80,0.3505205205814141,0.18231908500000005
