iter,eval_func_value,time
0,19.969003937885333,0.00011933400000030403
1,19.076976171497126,0.00014828800000010744
2,17.824176813898973,0.00017386699999999422
3,16.29523395527649,0.00019834300000010074
4,14.586440391119272,0.00023839800000002853
5,12.794358579892895,0.00027776200000007023
6,11.011776908964897,0.00031615400000006844
7,9.325337162955343,0.00035372500000008245
8,7.81312590877654,0.00039301800000002274
9,6.540888166261237,0.00043404600000007676
10,5.554287167506867,0.0004762350000002691
11,4.8654447377339265,0.000511772000000299
12,4.440665591141838,0.0005472680000000452
13,4.2064116799858535,0.0005831259999999894
14,4.077395843893051,0.0006190830000001313
15,3.9848261033984866,0.0006552609999999071
16,3.887123032419894,0.0006914390000001269
17,3.7664926330412065,0.0007275369999999448
18,3.6209597372969156,0.0007633550000001321
19,3.4570567782324884,0.0007992919999999515
20,3.2844738337099963,0.0009194680000002009
21,3.1125640386395506,0.0009560269999999704
22,2.948368201643761,0.0009920740000000094
23,2.7958685663920235,0.0010275310000000815
24,2.656189824970317,0.0010629980000000927
25,2.5284071749924593,0.0010985649999999403
26,2.410578138323865,0.001134432000000185
27,2.3006617665041578,0.0011699590000002758
28,2.1971230224898295,0.0012054749999999004
29,2.0991757309383035,0.0012409720000001734
30,2.0067307585288443,0.0012762589999999463
31,1.9201658654479454,0.0013113650000002863
32,1.840033938408328,0.0013468610000000325
33,1.7668004349165107,0.0013821880000000064
34,1.700665792153626,0.0014177650000002373
35,1.6414932226125953,0.0014533010000001845
36,1.5888320183289537,0.0014888280000002752
37,1.5420057643756508,0.0015243950000001227
38,1.5002268495544142,0.0015599719999999095
39,1.4627029729987775,0.0015952980000002448
40,1.4287137063458146,0.0016306649999999756
41,1.397649572056892,0.001665961000000049
42,1.369017658735767,0.0017012670000000618
43,1.342424291561006,0.001736603999999975
44,1.317546901634606,0.0017718900000001092
45,1.294105467443902,0.0018073069999999802
46,1.2718404496436486,0.0018429840000000475
47,1.2505003940090642,0.0018786510000001755
48,1.2298392294720784,0.0019465180000000082
49,1.209621171050911,0.001989068000000316
50,1.189630123553398,0.002025537000000188
51,1.169680400089184,0.0020560039999999447
52,1.1496261229900608,0.0020903680000001756
53,1.1293675458863837,0.002120665000000077
54,1.1088534595858073,0.002151854000000064
55,1.088079644238966,0.0021842250000001506
56,1.067083917801407,0.002214681999999968
57,1.0459386861030395,0.0022493470000002347
58,1.0247420451484908,0.0022789830000000677
59,1.00360846371837,0.0023079470000002544
60,0.9826599314456106,0.0023369820000000985
61,0.9620182398574529,0.002365946000000285
62,0.9417988121687024,0.0023950809999999656
63,0.9221062469706929,0.0024238850000002365
64,0.9030315201048563,0.002453180000000277
65,0.8846506192155456,0.0024822050000001816
66,0.8670242793222233,0.002511158999999985
67,0.8501984483366688,0.002540313999999988
68,0.8342051326806678,0.002573787000000216
69,0.819063341331157,0.002604314000000052
70,0.8047799431275765,0.002633219000000242
71,0.7913503568118665,0.0026621829999999846
72,0.7787590874873633,0.002691098000000114
73,0.7669801927676783,0.0027202719999999125
74,0.7559777986876178,0.0027495470000000743
75,0.7457067879669077,0.002778641999999998
76,0.7361137560801442,0.002808718999999904
77,0.7271382830382642,0.00284213099999997
78,0.7187145125117019,0.0028824370000002375
79,0.710772976621899,0.0029132650000001092
80,0.7032425639364542,0.002938052000000191
81,0.6960525058188135,0.002964031000000311
82,0.6891342540039394,0.0029876350000002105
83,0.6824231379780875,0.0030119210000001395
84,0.6758597195729996,0.003035705000000277
85,0.6693907979403992,0.003059420000000035
86,0.6629700545634636,0.0030832050000002553
87,0.6565583600543087,0.0031066790000000566
88,0.6501237887031132,0.0031303430000000354
89,0.643641401434693,0.0031542479999999706
90,0.6370928630009126,0.0031778220000000523
91,0.6304659561820317,0.0032015570000001325
92,0.6237540465885318,0.0032257929999999213
93,0.6169555387951919,0.0032500780000002116
94,0.6100733503961461,0.003274214000000164
95,0.6031144171863833,0.0032982089999999964
96,0.5960892315565446,0.0033224440000001465
97,0.5890114082241484,0.003346099000000269
98,0.5818972669085812,0.003369533000000313
99,0.5747654202748528,0.0033931370000002126
100,0.5676363568353512,0.0034166310000003364
101,0.5605320117047312,0.003440426000000052
102,0.5534753222779658,0.0034641710000000714
103,0.5464897702330344,0.003487955000000209
104,0.5395989150898515,0.0035117900000001256
105,0.5328259274381583,0.0035356750000001824
106,0.5261931316591381,0.0035592289999999416
107,0.5197215685001723,0.0035828239999999845
108,0.5134305873814838,0.0036064179999999446
109,0.5073374770921719,0.00362989200000019
110,0.501457141894688,0.003653445999999949
111,0.4958018283122144,0.003676911000000338
112,0.4903809062717558,0.0037003950000000785
113,0.48520070697186146,0.00372391900000002
114,0.48026441888658294,0.003747553000000181
115,0.4755720426581493,0.0037713480000003408
116,0.4711204051501228,0.0037950230000003415
117,0.4669032324760465,0.0038185269999999605
118,0.46291128123669295,0.0038431029999999033
119,0.4591325263832882,0.003870293999999941
120,0.4555524030302605,0.003895250000000239
121,0.4521540981980857,0.003919114999999973
122,0.448918886969988,0.0039427300000003385
123,0.4458265060374727,0.003966444000000013
124,0.4428555562496793,0.003990069000000318
125,0.4399839247205813,0.004013653000000339
126,0.43718921640078445,0.004037708000000251
127,0.4344491848493882,0.00406140300000013
128,0.43174215225010093,0.004085818000000074
129,0.4290474094543957,0.004109844000000251
130,0.42634558791095284,0.004133557999999926
131,0.42361899663818425,0.004157323000000268
132,0.42085191879183714,0.004181117999999984
133,0.4180308637588812,0.004205022999999919
134,0.4151447719804626,0.004228697000000281
135,0.41218517080842826,0.004252362000000343
136,0.4091462806012132,0.004276036000000261
137,0.4060250709649733,0.00429952999999994
138,0.40282126756873726,0.004323034000000003
139,0.39953731035018186,0.004347781000000328
140,0.39617826423433616,0.0043713850000002274
141,0.39275168376797,0.004395060000000228
142,0.38926743338233594,0.004418714000000268
143,0.38573746538407344,0.004442409000000147
144,0.3821755582754025,0.0044661029999999435
145,0.37859701864361117,0.004489917999999982
146,0.3750183506438192,0.004514003000000155
147,0.3714568980181127,0.004538409000000243
148,0.3679304646196483,0.004563246000000021
149,0.36445692049398426,0.0045871710000002786
150,0.3610538016444346,0.004610814999999935
151,0.35773791258926185,0.004634901000000191
152,0.3545249416088095,0.0046587150000001465
153,0.35142909907707437,0.004682709999999979
154,0.3484627893754125,0.0047066749999999935
155,0.34563632651248666,0.004730460000000214
156,0.3429577026692622,0.004754044000000235
157,0.34043241743647595,0.004777669000000095
158,0.3380633735493057,0.004801193000000037
159,0.33585084253696496,0.004824767000000119
160,0.3337925010288556,0.004852099000000276
161,0.3318835356657925,0.004876764000000033
162,0.3301168118458771,0.004900549000000254
163,0.32848309907889717,0.0049239530000000364
164,0.32697134369593694,0.004947537000000057
165,0.32556897818550307,0.0049711010000002
166,0.32426225557332383,0.004994766000000261
167,0.3230365970416568,0.005018250000000002
168,0.32187694135314987,0.005041664000000168
169,0.3207680855183379,0.005065038000000133
170,0.31969500741014883,0.00508827200000006
171,0.31864316255564984,0.005111706000000105
172,0.3175987489985247,0.005135840999999974
173,0.31654893581232135,0.005159515999999975
174,0.31548205246193317,0.005183029999999977
175,0.31438773769096773,0.005206514000000162
176,0.3132570479119408,0.005230148000000323
177,0.3120825261729501,0.0052535420000001665
178,0.3108582336649714,0.005277106999999948
179,0.30957974642787855,0.005300601000000071
180,0.30824412042917676,0.00532392500000034
181,0.3068498285503887,0.0053475190000003
182,0.30539667324662223,0.005371033000000303
183,0.3038856787685926,0.005394778000000322
184,0.3023189668741869,0.005418382000000221
185,0.3006996199259095,0.00544208700000004
186,0.2990315351847308,0.0054829030000003165
187,0.2973192739797193,0.005507119000000227
188,0.29556790926275717,0.005531024000000162
189,0.2937828748523289,0.005554688000000141
190,0.29196981943158595,0.005578182999999903
191,0.29013446809430926,0.005601506000000089
192,0.28828249392841104,0.005628146000000278
193,0.2864194017911523,0.005654386000000233
194,0.284550426065357,0.005677770000000137
195,0.28268044379529883,0.005701393999999915
196,0.28081390419025004,0.0057249079999999175
197,0.2789547750605448,0.005748351999999901
198,0.27710650632483047,0.005771715999999927
199,0.2752720103087423,0.005794990000000055
