iter,eval_func_value,time
0,1.703709384193106e-09,0.02931923999999997
1,1.4472621060799492e-09,0.04283029999999999
2,1.4472903717480765e-09,0.05692906200000003
3,1.4472865501499193e-09,0.070208418
4,1.4472654115713507e-09,0.08364081000000001
5,1.4472759529460936e-09,0.09666320900000003
6,1.4472763313755893e-09,0.11162063
7,1.4472665781978334e-09,0.12456543099999995
8,1.4472842237877005e-09,0.137640832
9,1.4472703882666457e-09,0.15170688199999993
10,1.4472844528229145e-09,0.16509441999999996
11,1.4472601413688049e-09,0.178671295
12,1.4472966898167355e-09,0.19183788599999996
13,1.4472790936041033e-09,0.20487122400000002
14,1.4472739052598925e-09,0.21855198399999998
15,1.4472717304295009e-09,0.23335962199999993
16,1.447287771234433e-09,0.246886865
17,1.4472494833590672e-09,0.259820234
18,1.4472566936895717e-09,0.27249020199999996
19,1.4472807988231654e-09,0.29136275300000003
20,1.4472831993628407e-09,0.304315357
21,1.4472702182432206e-09,0.31719187300000007
22,1.4472650943999974e-09,0.3299796719999999
23,1.4472871031702038e-09,0.34250560499999994
24,1.447261274721434e-09,0.35496253899999997
25,1.447266267306565e-09,0.36817458699999994
26,1.4472846690235103e-09,0.380909041
27,1.447286208427191e-09,0.39365153899999994
28,1.44727780675269e-09,0.40627182799999995
29,1.4472710567370532e-09,0.41891254199999994
30,1.4472813695238127e-09,0.43153342000000006
31,1.4472814446922955e-09,0.44411963599999993
32,1.4472571646068542e-09,0.45656980699999994
33,1.4472765575212128e-09,0.469184552
34,1.4472846384790924e-09,0.481856839
35,1.4472799694654708e-09,0.4945659659999999
36,1.447306559670677e-09,0.507145757
37,1.4472760931871047e-09,0.5198756520000001
38,1.447270224920919e-09,0.532470408
39,1.4472924367232427e-09,0.5450533659999999
40,1.4472726994173457e-09,0.5577604999999999
41,1.4472751544862257e-09,0.5702666459999999
42,1.447275762521943e-09,0.582950608
43,1.447275588396045e-09,0.595729154
44,1.4472929722407244e-09,0.608539655
45,1.4472714886141769e-09,0.6210920899999999
46,1.447275464045279e-09,0.6335944330000001
47,1.4472819152354976e-09,0.64626322
48,1.4472842616153247e-09,0.6588470689999999
49,1.4472690899278115e-09,0.67162872
50,1.4472956869541448e-09,0.684333217
51,1.4472935151942393e-09,0.6974771579999999
52,1.4472745614930086e-09,0.711327923
53,1.447260448179354e-09,0.725116351
54,1.4472716773133812e-09,0.737769176
55,1.4472811390420728e-09,0.7504238219999999
56,1.4472693820743335e-09,0.763075036
57,1.4472766250597776e-09,0.7755937289999999
58,1.4472764435461213e-09,0.788214762
59,1.4472689274927557e-09,0.8016495370000001
60,1.4472707020271104e-09,0.8151134600000001
61,1.4472820369814916e-09,0.8278673379999999
62,1.447265615760664e-09,0.840788386
63,1.4472869984100995e-09,0.854651345
64,1.4472735857683838e-09,0.8681535359999999
65,1.447281523005002e-09,0.883238403
66,1.4472837460839652e-09,0.896741448
67,1.447263061240303e-09,0.910223142
68,1.4472890910422279e-09,0.92379853
69,1.447287103573562e-09,0.937130958
70,1.4472663511507803e-09,0.950626467
71,1.4472814990774379e-09,0.963930771
72,1.4472458892894525e-09,0.9775122519999999
73,1.4472885255850247e-09,0.990690354
74,1.4472659038059139e-09,1.004229689
75,1.4472617351039346e-09,1.017539739
76,1.4472537422980697e-09,1.034760173
77,1.4472844804418399e-09,1.0483224629999999
78,1.4472762422324777e-09,1.061516615
79,1.4472688949958478e-09,1.0754827869999999
80,1.447274457252551e-09,1.089062487
81,1.447253745819042e-09,1.102447789
82,1.447273571767203e-09,1.116121432
83,1.447259576322711e-09,1.129430039
84,1.4472688670672945e-09,1.142883647
85,1.4472734868016852e-09,1.155611565
86,1.447285601718517e-09,1.168664901
87,1.4472857520621468e-09,1.182179386
88,1.4472788394909158e-09,1.197373237
89,1.447268083145102e-09,1.211249483
90,1.4472881404697925e-09,1.2251686529999999
91,1.4472620435300909e-09,1.238073142
92,1.4472676185536011e-09,1.250618156
93,1.4472800820776684e-09,1.263129817
