iter,eval_func_value,time
0,3.184176806436784,0.0019675189999999176
1,3.114447682397335,0.00386128699999988
2,3.034553847958802,0.005609312999999894
3,2.986813995109434,0.007373709999999978
4,2.9598364375541264,0.00913327499999994
5,2.9295317227421203,0.010900087000000003
6,2.897792608783288,0.012639437000000253
7,2.871481127916454,0.014381511000000291
8,2.8419511600516256,0.016139595000000284
9,2.8107353027049173,0.018171614999999974
10,2.7821030416807346,0.019971427000000208
11,2.757216969174183,0.02174306700000006
12,2.727842337906355,0.023499949000000075
13,2.7003768172522205,0.025270466999999908
14,2.673829851972746,0.02704727699999987
15,2.6426301008477737,0.028809960000000245
16,2.619171811424255,0.03059597699999994
17,2.5921018588521854,0.03239595000000017
18,2.5645575972472203,0.03418202699999995
19,2.5409124535674983,0.03594776600000005
20,2.515406838282597,0.03773353299999993
21,2.4889749944349147,0.039533376000000064
22,2.4647408085068374,0.041301248999999984
23,2.4387045608797577,0.043081535000000226
24,2.4152101324821316,0.04486566000000014
25,2.390646325570719,0.046633723999999876
26,2.366039825310717,0.04842175500000012
27,2.3402931865226737,0.050201209999999996
28,2.318495131465153,0.05198228699999996
29,2.2871652083108214,0.05376967599999993
30,2.2717441856313285,0.055551004999999876
31,2.248761462127856,0.057318578000000286
32,2.2256414175500105,0.059113320999999885
33,2.202715790787261,0.06089897799999999
34,2.1807385336507545,0.06268208000000008
35,2.1592972861560913,0.0644919719999999
36,2.136412365735611,0.06626586600000017
37,2.115612926952626,0.0680479260000002
38,2.093941919093301,0.06986075400000002
39,2.0725116320500265,0.07163587000000016
40,2.051281348540875,0.07342286900000028
41,2.0305901532204036,0.0751954610000003
42,2.0102239852161365,0.07700063299999993
43,1.9895759037696947,0.07879414400000018
44,1.9666048423510099,0.08059408600000006
45,1.949193864368819,0.08239306800000001
46,1.9296188676196493,0.08418459600000006
47,1.9064679897640404,0.08598092200000007
48,1.890090182673004,0.08779189600000015
49,1.8707708586212959,0.08961547300000028
50,1.8524260021157084,0.09140300299999993
51,1.8339756616272824,0.09318226800000007
52,1.8157377729231996,0.09498424500000002
53,1.796394025902926,0.09677830700000012
54,1.7790475353273991,0.09861381699999994
55,1.760589132938055,0.100409682
56,1.7441626005655897,0.10219499899999995
57,1.7246501292148575,0.10398277800000022
58,1.7088674626031153,0.10576331499999991
59,1.6898219412476139,0.1075417970000001
60,1.66669081439869,0.10933714200000022
61,1.6597617698416367,0.11113157499999993
62,1.6435427641909777,0.11292646799999995
63,1.6259101970505017,0.11473175000000024
64,1.61128386344021,0.11654953700000004
65,1.5956992683233477,0.11835544100000028
66,1.579711061945002,0.12016701500000027
67,1.5588234043190277,0.12195200099999992
68,1.5501784834590746,0.12374868800000005
69,1.5338873860149407,0.125546237
70,1.5205840559512867,0.12734673100000027
71,1.5064094236157566,0.1291514629999999
72,1.492269222059992,0.13096909000000023
73,1.4771718546629642,0.132800692
74,1.4599995747726626,0.13459387300000003
75,1.4505228499333185,0.13638166399999996
76,1.4350431581064729,0.13818224800000012
77,1.4229125616952947,0.13998632900000008
78,1.409663227091938,0.14177434
79,1.3967918154339145,0.14355896499999998
80,1.3754803282598393,0.14534668500000025
81,1.3708101478169734,0.14716567400000002
82,1.3471724414181474,0.14897047600000013
83,1.3456702922336674,0.15080029500000025
84,1.331872574617494,0.15260689100000002
85,1.320393060442423,0.15440432900000012
86,1.3060844344669345,0.15621465300000015
87,1.2971466935678053,0.15801877300000022
88,1.2851855633932792,0.15984232100000018
89,1.273932674799015,0.1616446279999999
90,1.2624849526816242,0.16345208599999994
91,1.2514472310774445,0.16525768800000007
92,1.2380378703210555,0.16707043599999993
