iter,eval_func_value,time
0,2.9678146411689283,0.001959793000000154
1,2.983808472972694,0.0036948930000004765
2,2.9452797346901916,0.005424524000000375
3,2.923865127382585,0.007170565000000018
4,2.904571778487379,0.008907670000000145
5,2.8830779692768598,0.01063369500000011
6,2.8583288919613423,0.012374015000000682
7,2.8445189336507455,0.014115378000000511
8,2.8244426526660114,0.015881487000000583
9,2.8039035715422074,0.0176390099999999
10,2.7833922319457725,0.019406060000000558
11,2.762713124714707,0.02116447499999996
12,2.7447383073277623,0.022946925000000284
13,2.7242742656926957,0.02469663400000055
14,2.7053899660731875,0.026454477000000587
15,2.686413184638489,0.028213173000000147
16,2.666817783825433,0.029965948000000076
17,2.647303092410115,0.031717871000000564
18,2.62849857375242,0.03347883100000004
19,2.6059172671885102,0.035230122999999836
20,2.5903782303390406,0.03700115100000012
21,2.571724430554932,0.038755969000000334
22,2.5524740885144817,0.040506910000000396
23,2.533180604728061,0.04226051600000069
24,2.5121531549391976,0.04401770900000024
25,2.496041508244984,0.04577453000000009
26,2.478501052468235,0.0475294289999999
27,2.4607284871058592,0.04931696900000038
28,2.441763800756497,0.0511039990000004
29,2.4243264804026277,0.052871570000000645
30,2.4071299252564233,0.05462952500000018
31,2.3892629724285652,0.056400093000000595
32,2.3718796481058417,0.05815424000000036
33,2.3537057752376733,0.05991567000000053
34,2.336906935181196,0.06169847100000059
35,2.3197778999920557,0.06344821000000067
36,2.3024757464733336,0.06523034900000013
37,2.283692922386053,0.06705102200000024
38,2.26788855403486,0.06882698099999995
39,2.251645098779628,0.07058673700000018
40,2.234465500241251,0.07237795400000024
41,2.2188675066923187,0.074132863
42,2.2026928635769805,0.07588856400000044
43,2.1837872769778714,0.07766441000000057
44,2.170781803257733,0.07942577100000037
45,2.15473132586651,0.08117619999999981
46,2.1391463839040448,0.08293700000000026
47,2.12131185419028,0.08470340000000043
48,2.107961508007601,0.0864676960000006
49,2.0925888518769327,0.08823235200000035
50,2.076207480868436,0.08998624899999985
51,2.0610121956874834,0.09174223000000037
52,2.0442513927958315,0.09350610500000034
53,2.032165039709327,0.09525760700000063
54,2.012625535409821,0.09702094100000025
55,2.002492067518592,0.09877984700000031
56,1.9885998489188417,0.10053147899999981
57,1.9743658400410125,0.1022768790000006
58,1.9608270907754175,0.10402908200000027
59,1.9464909942984068,0.10576868199999989
60,1.9317937210454488,0.10750450400000044
61,1.9145898354319408,0.10926052499999983
62,1.9057776910531894,0.11101826800000048
63,1.8922585026636942,0.11276182500000065
64,1.8772025390536906,0.11450698600000031
65,1.8609881495283946,0.11630148000000062
66,1.8513711021493373,0.11805160000000026
67,1.8379141627738174,0.11980671800000042
68,1.8232002153114577,0.1215747519999999
69,1.8148123838141512,0.12333317700000013
70,1.801468420519069,0.12509762300000027
71,1.7887858055000518,0.1268650960000004
72,1.7770617874142967,0.1286270380000003
73,1.7642388444773673,0.13039994000000021
74,1.7529263178380579,0.13215985800000052
75,1.7405348791587707,0.1339370579999999
76,1.7258389875139144,0.13571734400000057
77,1.7171465662753156,0.13748666900000028
78,1.7044463452760334,0.13925556500000003
79,1.6921175830907107,0.1410211230000007
80,1.6795675922126014,0.14277151300000046
81,1.6682778791006836,0.14452225299999988
82,1.6569888862860718,0.14626836600000015
83,1.6475750497121204,0.1480230140000005
84,1.6355687127530738,0.14978323199999988
85,1.6246375409594438,0.15153509400000065
86,1.6137744009607489,0.15328858999999984
87,1.591976066138268,0.15504151500000063
88,1.591851877117176,0.15680822699999997
89,1.580438273956064,0.1585651300000004
90,1.5707593774635786,0.16032371600000062
